published_at,title,description,source,url,ticker,date,market_date
2026-04-17 02:54:19+00:00,Exe file from discord putting malware on device,"Exe file from discord putting malware on device - posted in Virus, Trojan, Spyware, and Malware Removal Help: 
I clicked on a file from a friends hacked account that installed malware on my device. It stole my cookies, discord token and email password. I have…",BleepingComputer,https://www.bleepingcomputer.com/forums/t/815521/exe-file-from-discord-putting-malware-on-device/,AAPL,2026-04-17,2026-04-17
2026-04-17 02:42:36+00:00,Your Friends & Neighbors has already confirmed a new star for season 3,"Apple TV’s hit show Your Friends & Neighbors is only two episodes into its second season, but the show is already lining up new cast members for season 3. Here are the details.



 more…",9to5Mac,https://9to5mac.com/2026/04/16/your-friends-neighbors-has-already-confirmed-a-new-star-for-season-3/,AAPL,2026-04-17,2026-04-17
2026-04-17 02:41:09+00:00,iOS 27 Will Soon Get These Four New Apple Intelligence Features,"iOS 27 leaks reveal Apple Intelligence upgrades, including nutrition scanning, contact detection, digital pass creation, and AI-powered Safari tab grouping.",Ibtimes.com.au,https://www.ibtimes.com.au/ios-27-will-soon-get-these-four-new-apple-intelligence-features-1866785,AAPL,2026-04-17,2026-04-17
2026-04-17 02:40:37+00:00,Apple Watchバンド専門店「BELTIES」、新宿マルイアネックスにてPOPUP開催,"[メディアエクシード]
[画像1: https://prcdn.freetls.fastly.net/release_image/46265/32/46265-32-bdc7bdd2e22c80d6990864d2bfcb998a-1200x675.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&amp...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000032.000046265.html,AAPL,2026-04-17,2026-04-17
2026-04-17 02:30:00+00:00,"Stream It Or Skip It: ‘Beef’ Season 2 On Netflix, Where A Young Couple Take On Their Boss And His Wife When They Witness A Vicious Argument","Lee Sung Jin has written a new story for Season 2, starring Carey Mulligan, Oscar Isaac, Cailee Spaeny, Charles Melton and Youn Yuh-jung.",Decider,https://decider.com/2026/04/16/beef-season-2-netflix-review/,AAPL,2026-04-17,2026-04-17
2026-04-17 02:24:29+00:00,EMS Watch: Lens Technology's earnings shock highlights strain across Apple supply chain,"China's consumer electronics supply chain is facing mounting pressure, as Lens Technology posted a sharp earnings downturn that triggered a market sell-off and raised broader concerns about industry demand and cost dynamics.",Digitimes,https://www.digitimes.com/news/a20260417VL203/lens-technology-earnings-apple-supply-chain-electronics-demand.html,AAPL,2026-04-17,2026-04-17
2026-04-17 02:16:09+00:00,Perplexity's Personal Computer Agentic AI Assistant Is Now Available for Mac,"Perplexity's Personal Computer technology, the agentic AI assistant that can do your work for you, is now live for the Mac.",Ibtimes.com.au,https://www.ibtimes.com.au/perplexitys-personal-computer-agentic-ai-assistant-now-available-mac-1866782,AAPL,2026-04-17,2026-04-17
2026-04-17 02:15:16+00:00,Economic Digest: Nepal’s Business News in a Snap,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s economic landscape reflects a mixed but cautious trajectory, where financial market weakness …",Khabarhub.com,https://english.khabarhub.com/2026/17/544493/,AAPL,2026-04-17,2026-04-17
2026-04-17 02:01:42+00:00,Apple announces events and activities ahead of the TCS London Marathon,"Last month, Apple was announced as an official partner of this year’s TCS London Marathon. Now, the company has confirmed a series of events and activities ahead of the main race, scheduled for April 26. Here are the details.



 more…",9to5Mac,https://9to5mac.com/2026/04/16/apple-announces-events-and-activities-ahead-of-the-tcs-london-marathon/,AAPL,2026-04-17,2026-04-17
2026-04-17 02:00:25+00:00,【神戸阪急】全国で5店舗目。東京と京都にしかない「アニエスベーカフェ」が神戸阪急にオープンします。,"[株式会社阪急阪神百貨店]
[画像1: https://prcdn.freetls.fastly.net/release_image/14431/2793/14431-2793-7348a7e0cc6f25008c482a16ee8faf5b-1323x936.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000002793.000014431.html,AAPL,2026-04-17,2026-04-17
2026-04-17 01:58:03+00:00,『Football Manager 26』過去最大の40%OFFセール開催中！本日よりPC・Xboxで製品版を無料で楽しめるフリープレイイベント実施,"[株式会社セガ]
[画像1: https://prcdn.freetls.fastly.net/release_image/5397/7305/5397-7305-ccbf077e0be5d89da2c6283c2cfbd57a-1920x1080.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000007305.000005397.html,AAPL,2026-04-17,2026-04-17
2026-04-17 01:57:19+00:00,iPhone users are willing to take anyone as chief of AI at this point if it means a functioning Siri,It doesn't matter who's running the show as long as iPhone users finally get their promised new Siri.,PhoneArena,https://www.phonearena.com/news/iphone-users-willing-to-take-anyone-as-chief-of-ai-for-a-functioning-siri_id179726,AAPL,2026-04-17,2026-04-17
2026-04-17 01:36:39+00:00,The Real Housewives of Beverly Hills Finale Recap: Under the Cover of Darkness,"Kyle, Erika, and Sutton have all reached their limit with Dorit, and it’s hard to see how they recover after the season finale.",Vulture,http://www.vulture.com/article/rhobh-finale-recap-dorits-closing-chapters.html,AAPL,2026-04-17,2026-04-17
2026-04-17 01:31:36+00:00,I traded my Sonos Era 300 for Denon's new home speaker - and see no reason to go back,"The Denon Home 400 is a worthy competitor to Sonos' Era 300, with upgraded hardware, software, and a fresh look.",ZDNet,https://www.zdnet.com/home-and-office/home-entertainment/denon-home-400-review/,AAPL,2026-04-17,2026-04-17
2026-04-17 01:30:43+00:00,Google may revive the best dead Android feature with the Pixel 11,Android 17 beta leak hints at significant changes to the Pixel 11 back panel.,PhoneArena,https://www.phonearena.com/news/Google-may-revive-the-best-dead-Android-feature-with-the-Pixel-11_id179724,AAPL,2026-04-17,2026-04-17
2026-04-17 01:15:30+00:00,"Logitech Keys-to-Go 2 Portable Bluetooth Keyboard for Tablet, Built-in Cover, for Windows, Android, Linux, iPad, iPhone, Mac, Apple TV Color Choices $65 FS AMAZON (3 replies)",https://www.amazon.com/gp/product...W38?creati,Slickdeals.net,https://slickdeals.net/f/19429395-logitech-keys-to-go-2-portable-bluetooth-keyboard-for-tablet-built-in-cover-for-windows-android-linux-ipad-iphone-mac-apple-tv-color-choices-65-fs-amazon,AAPL,2026-04-17,2026-04-17
2026-04-17 01:08:59+00:00,vmlx 1.3.59,"Local AI inference for Apple Silicon — Text, Image, Video & Audio generation on Mac",Pypi.org,https://pypi.org/project/vmlx/1.3.59/,AAPL,2026-04-17,2026-04-17
2026-04-17 01:05:17+00:00,"Renown, RWJBarnabas and Franciscan IT Leaders Detail the Data Foundation AI Demands","Chuck Podesta, CIO, Renown Health; Roshan Hussain, SVP and Chief Data Analytics Officer, RWJBarnabas Health; and Sarang Deshpande, VP, Data and Analytics, Franciscan Alliance, discuss the data platform modernization required to support agentic AI in healthcar…",Healthsystemcio.com,https://healthsystemcio.com/2026/04/16/data-foundation-ai-healthcare-cios-modernization/,AAPL,2026-04-17,2026-04-17
2026-04-17 01:00:26+00:00,App Store Reviews Are Busted,"Reviews on the App Store have bothered me for a long time. Review systems in general, really.
People leave reviews to give feedback to developers, and to help …",Terrygodier.com,https://blog.terrygodier.com/2026/04/13/app-store-reviews-are-busted.html,AAPL,2026-04-17,2026-04-17
2026-04-17 00:56:04+00:00,I watched the manosphere documentary; here is how design is making things worse.,"Somewhere between the happy path and edge cases, we forgot to design against harmful actors.",Uxdesign.cc,https://uxdesign.cc/i-watched-the-manosphere-documentary-here-is-how-design-is-making-things-worse-771de2bad594,AAPL,2026-04-17,2026-04-17
2026-04-17 00:55:19+00:00,"Oh, but there’s one more thing",The value of design in the AI era,Uxdesign.cc,https://uxdesign.cc/oh-but-theres-one-more-thing-edb9fbd79c95,AAPL,2026-04-17,2026-04-17
2026-04-17 00:33:10+00:00,"NCIS: New York Sees LL Cool J, Scott Caan Teaming for New CBS Spinoff","CBS has confirmed they will bring back a couple of familiar faces to the new NCIS: New York series, as LL Cool J and Scott Caan will star in the latest crime drama. Fans of the NCIS franchise will remember LL from NCIS: Los Angeles, where he played NCIS Senio…",Bleeding Cool News,https://bleedingcool.com/tv/ncis-new-york-sees-ll-cool-j-scott-caan-teaming-for-new-cbs-spinoff/,AAPL,2026-04-17,2026-04-17
2026-04-17 00:25:05+00:00,“Signal” Season 2 Reportedly Removed From tvN’s Summer Programming + tvN Responds,"Season 2 of “Signal” has reportedly been removed from tvN’s summer programming. On April 17, Korean news outlet OSEN reported that “The Second Signal,” the long-awaited second season of the hit 2016 drama “Signal,” had been pulled from its summer broadcast sl…",soompi,http://www.soompi.com/article/1833782wpp/signal-season-2-reportedly-removed-from-tvns-summer-programming-tvn-responds,AAPL,2026-04-17,2026-04-17
2026-04-17 00:09:53+00:00,This $575K Rolls-Royce Corniche Restomod Features a Hand-Engraved Fascia Inspired by Vintage Shotguns,Remastering the classic 6.75L powertrain for these 60 one-off commissions.,Hiconsumption.com,https://hiconsumption.com/motors/halcyon-great-eight-series-rolls-royce-corniche-rose-and-scroll/,AAPL,2026-04-17,2026-04-17
2026-04-17 00:07:00+00:00,Up Close Photos of a Suburban Kitchen in 1967,"In the 1960s, the suburban kitchen transformed into a colorful, high-tech hub designed for the modern housewife. Characterized by a bold pal...",Vintag.es,https://www.vintag.es/2026/04/a-1967-suburban-kitchen.html,AAPL,2026-04-17,2026-04-17
2026-04-17 00:00:00+00:00,Issue 748,What’s your position on LLM-generated pull requests in open source projects? ,Iosdevweekly.com,https://iosdevweekly.com/issues/748/,AAPL,2026-04-17,2026-04-17
2026-04-17 00:00:00+00:00,"Principal Machine Learning Engineer, AI & Data Platforms (AiDP)","Principal Machine Learning Engineer, AI & Data Platforms (AiDP)London, England, United Kingdom Corporate Functions At Apple, we build AI systems that define experiences for billions of people and we do it with an unwavering commitment to privacy, performance,…",Nlppeople.com,https://nlppeople.com/job/principal-machine-learning-engineer-ai-data-platforms-aidp/,AAPL,2026-04-17,2026-04-17
2026-04-16 23:58:55+00:00,Apple Music outage makes service unavailable to some users,"Apple’s System Status page confirms an ongoing Apple Music outage that is making the service unavailable or slow for some users. Here are the details.



 more…",9to5Mac,https://9to5mac.com/2026/04/16/apple-music-outage-makes-service-unavailable-to-some-users/,AAPL,2026-04-16,2026-04-17
2026-04-16 23:58:50+00:00,Who’s down with NPP? An increasing number of California voters,"California’s future may not lie in choosing between red and blue, but in recognizing the growing influence of the space in between.",New York Post,https://nypost.com/2026/04/16/opinion/whos-down-with-npp-more-california-voters/,AAPL,2026-04-16,2026-04-17
